Id,Prediction
1,0.000000000
2,1.000000000
3,1.000000000
4,1.000000000
5,1.000000000
6,0.000000000
7,0.000000000
8,1.000000000
9,1.000000000
10,1.000000000
11,1.000000000
12,1.000000000
13,1.000000000
14,1.000000000
15,1.000000000
16,1.000000000
17,1.000000000
18,0.000000000
19,1.000000000
20,1.000000000
21,0.000000000
22,1.000000000
23,1.000000000
24,1.000000000
25,1.000000000
26,1.000000000
27,1.000000000
28,0.000000000
29,1.000000000
30,1.000000000
31,1.000000000
32,1.000000000
33,1.000000000
34,0.000000000
35,1.000000000
36,1.000000000
37,0.000000000
38,0.000000000
39,1.000000000
40,1.000000000
41,1.000000000
42,1.000000000
43,1.000000000
44,0.000000000
45,1.000000000
46,1.000000000
47,0.000000000
48,1.000000000
49,1.000000000
50,1.000000000
51,1.000000000
52,1.000000000
53,1.000000000
54,1.000000000
55,1.000000000
56,1.000000000
57,1.000000000
58,1.000000000
59,1.000000000
60,1.000000000
61,1.000000000
62,1.000000000
63,1.000000000
64,1.000000000
65,1.000000000
66,1.000000000
67,1.000000000
68,1.000000000
69,1.000000000
70,1.000000000
71,1.000000000
72,1.000000000
73,1.000000000
74,1.000000000
75,0.000000000
76,1.000000000
77,1.000000000
78,1.000000000
79,1.000000000
80,1.000000000
81,1.000000000
82,1.000000000
83,1.000000000
84,1.000000000
85,1.000000000
86,1.000000000
87,1.000000000
88,1.000000000
89,1.000000000
90,1.000000000
91,1.000000000
92,1.000000000
93,1.000000000
94,1.000000000
95,1.000000000
96,1.000000000
97,1.000000000
98,1.000000000
99,1.000000000
100,1.000000000
101,1.000000000
102,0.000000000
103,1.000000000
104,1.000000000
105,1.000000000
106,0.000000000
107,0.000000000
108,0.000000000
109,1.000000000
110,1.000000000
111,1.000000000
112,1.000000000
113,1.000000000
114,0.000000000
115,1.000000000
116,1.000000000
117,1.000000000
118,1.000000000
119,0.000000000
120,1.000000000
121,1.000000000
122,1.000000000
123,1.000000000
124,1.000000000
125,1.000000000
126,1.000000000
127,1.000000000
128,1.000000000
129,1.000000000
130,1.000000000
131,1.000000000
132,1.000000000
133,1.000000000
134,1.000000000
135,1.000000000
136,1.000000000
137,1.000000000
138,1.000000000
139,1.000000000
140,1.000000000
141,1.000000000
142,1.000000000
143,0.000000000
144,1.000000000
145,1.000000000
146,1.000000000
147,1.000000000
148,0.000000000
149,1.000000000
150,1.000000000
151,0.000000000
152,1.000000000
153,1.000000000
154,0.000000000
155,1.000000000
156,1.000000000
157,1.000000000
158,1.000000000
159,0.000000000
160,1.000000000
161,1.000000000
162,1.000000000
163,1.000000000
164,1.000000000
165,1.000000000
166,1.000000000
167,0.000000000
168,1.000000000
169,1.000000000
170,0.000000000
171,1.000000000
172,0.000000000
173,1.000000000
174,1.000000000
175,0.000000000
176,1.000000000
177,1.000000000
178,1.000000000
179,1.000000000
180,1.000000000
181,0.000000000
182,1.000000000
183,1.000000000
184,1.000000000
185,1.000000000
186,0.000000000
187,1.000000000
188,1.000000000
189,1.000000000
190,1.000000000
191,1.000000000
192,1.000000000
193,1.000000000
194,1.000000000
195,0.000000000
196,0.000000000
197,1.000000000
198,1.000000000
199,1.000000000
200,1.000000000
201,0.000000000
202,1.000000000
203,1.000000000
204,1.000000000
205,1.000000000
206,1.000000000
207,1.000000000
208,1.000000000
209,1.000000000
210,1.000000000
211,1.000000000
212,1.000000000
213,1.000000000
214,1.000000000
215,1.000000000
216,1.000000000
217,1.000000000
218,1.000000000
219,1.000000000
220,1.000000000
221,1.000000000
222,1.000000000
223,1.000000000
224,0.000000000
225,0.000000000
226,0.000000000
227,1.000000000
228,1.000000000
229,0.000000000
230,1.000000000
231,1.000000000
232,0.000000000
233,1.000000000
234,1.000000000
235,1.000000000
236,1.000000000
237,1.000000000
238,1.000000000
239,1.000000000
240,1.000000000
241,0.000000000
242,1.000000000
243,1.000000000
244,0.000000000
245,1.000000000
246,1.000000000
247,1.000000000
248,1.000000000
249,1.000000000
250,1.000000000
251,1.000000000
252,1.000000000
253,1.000000000
254,1.000000000
255,1.000000000
256,0.000000000
257,1.000000000
258,1.000000000
259,1.000000000
260,0.000000000
261,1.000000000
262,1.000000000
263,1.000000000
264,1.000000000
265,1.000000000
266,1.000000000
267,1.000000000
268,1.000000000
269,1.000000000
270,0.000000000
271,1.000000000
272,1.000000000
273,1.000000000
274,1.000000000
275,1.000000000
276,1.000000000
277,1.000000000
278,1.000000000
279,1.000000000
280,1.000000000
281,1.000000000
282,1.000000000
283,1.000000000
284,1.000000000
285,1.000000000
286,1.000000000
287,1.000000000
288,0.000000000
289,1.000000000
290,1.000000000
291,1.000000000
292,1.000000000
293,1.000000000
294,1.000000000
295,0.000000000
296,1.000000000
297,1.000000000
298,0.000000000
299,1.000000000
300,1.000000000
301,1.000000000
302,1.000000000
303,0.000000000
304,1.000000000
305,0.000000000
306,1.000000000
307,1.000000000
308,0.000000000
309,1.000000000
310,1.000000000
311,1.000000000
312,1.000000000
313,0.000000000
314,1.000000000
315,1.000000000
316,1.000000000
317,1.000000000
318,0.000000000
319,1.000000000
320,1.000000000
321,1.000000000
322,1.000000000
323,1.000000000
324,0.000000000
325,1.000000000
326,0.000000000
327,1.000000000
328,1.000000000
329,1.000000000
330,1.000000000
331,1.000000000
332,1.000000000
333,0.000000000
334,0.000000000
335,1.000000000
336,1.000000000
337,1.000000000
338,1.000000000
339,1.000000000
340,1.000000000
341,1.000000000
342,1.000000000
343,1.000000000
344,1.000000000
345,1.000000000
346,0.000000000
347,1.000000000
348,1.000000000
349,1.000000000
350,1.000000000
351,1.000000000
352,1.000000000
353,0.000000000
354,1.000000000
355,1.000000000
356,1.000000000
357,1.000000000
358,1.000000000
359,1.000000000
360,1.000000000
361,1.000000000
362,1.000000000
363,1.000000000
364,1.000000000
365,1.000000000
366,1.000000000
367,1.000000000
368,1.000000000
369,1.000000000
370,1.000000000
371,1.000000000
372,0.000000000
373,1.000000000
374,1.000000000
375,1.000000000
376,1.000000000
377,1.000000000
378,1.000000000
379,1.000000000
380,0.000000000
381,1.000000000
382,1.000000000
383,1.000000000
384,1.000000000
385,1.000000000
386,1.000000000
387,1.000000000
388,1.000000000
389,1.000000000
390,0.000000000
391,1.000000000
392,1.000000000
393,1.000000000
394,1.000000000
395,1.000000000
396,1.000000000
397,1.000000000
398,1.000000000
399,0.000000000
400,1.000000000
401,1.000000000
402,1.000000000
403,1.000000000
404,1.000000000
405,1.000000000
406,1.000000000
407,1.000000000
408,0.000000000
409,1.000000000
410,0.000000000
411,1.000000000
412,1.000000000
413,1.000000000
414,0.000000000
415,0.000000000
416,1.000000000
417,1.000000000
418,0.000000000
419,1.000000000
420,1.000000000
421,0.000000000
422,1.000000000
423,0.000000000
424,1.000000000
425,1.000000000
426,1.000000000
427,1.000000000
428,1.000000000
429,1.000000000
430,1.000000000
431,1.000000000
432,1.000000000
433,0.000000000
434,1.000000000
435,0.000000000
436,1.000000000
437,0.000000000
438,0.000000000
439,1.000000000
440,1.000000000
441,1.000000000
442,1.000000000
443,1.000000000
444,1.000000000
445,1.000000000
446,1.000000000
447,0.000000000
448,1.000000000
449,1.000000000
450,1.000000000
451,0.000000000
452,1.000000000
453,1.000000000
454,0.000000000
455,0.000000000
456,0.000000000
457,1.000000000
458,1.000000000
459,1.000000000
460,1.000000000
461,1.000000000
462,1.000000000
463,0.000000000
464,1.000000000
465,1.000000000
466,1.000000000
467,1.000000000
468,1.000000000
469,1.000000000
470,1.000000000
471,1.000000000
472,1.000000000
473,1.000000000
474,1.000000000
475,1.000000000
476,1.000000000
477,1.000000000
478,1.000000000
479,1.000000000
480,1.000000000
481,1.000000000
482,1.000000000
483,1.000000000
484,1.000000000
485,1.000000000
486,1.000000000
487,1.000000000
488,1.000000000
489,1.000000000
490,1.000000000
491,0.000000000
492,0.000000000
493,0.000000000
494,1.000000000
495,1.000000000
496,0.000000000
497,1.000000000
498,1.000000000
499,1.000000000
500,1.000000000
501,0.000000000
502,1.000000000
503,0.000000000
504,0.000000000
505,1.000000000
506,1.000000000
507,1.000000000
508,1.000000000
509,1.000000000
510,1.000000000
511,1.000000000
512,1.000000000
513,0.000000000
514,1.000000000
515,0.000000000
516,1.000000000
517,1.000000000
518,1.000000000
519,1.000000000
520,1.000000000
521,1.000000000
522,1.000000000
523,1.000000000
524,1.000000000
525,1.000000000
526,1.000000000
527,1.000000000
528,1.000000000
529,1.000000000
530,1.000000000
531,1.000000000
532,1.000000000
533,1.000000000
534,0.000000000
535,1.000000000
536,1.000000000
537,0.000000000
538,1.000000000
539,1.000000000
540,1.000000000
541,1.000000000
542,0.000000000
543,1.000000000
544,0.000000000
545,1.000000000
546,1.000000000
547,1.000000000
548,1.000000000
549,1.000000000
550,1.000000000
551,1.000000000
552,0.000000000
553,1.000000000
554,1.000000000
555,0.000000000
556,1.000000000
557,0.000000000
558,1.000000000
559,1.000000000
560,1.000000000
561,1.000000000
562,1.000000000
563,0.000000000
564,1.000000000
565,1.000000000
566,1.000000000
567,1.000000000
568,0.000000000
569,0.000000000
570,1.000000000
571,1.000000000
572,1.000000000
573,1.000000000
574,1.000000000
575,1.000000000
576,1.000000000
577,1.000000000
578,1.000000000
579,1.000000000
580,1.000000000
581,1.000000000
582,1.000000000
583,1.000000000
584,1.000000000
585,1.000000000
586,1.000000000
587,1.000000000
588,1.000000000
589,1.000000000
590,1.000000000
591,1.000000000
592,1.000000000
593,1.000000000
594,1.000000000
595,1.000000000
596,1.000000000
597,1.000000000
598,1.000000000
599,0.000000000
600,1.000000000
601,1.000000000
602,1.000000000
603,1.000000000
604,1.000000000
605,1.000000000
606,1.000000000
607,1.000000000
608,1.000000000
609,1.000000000
610,1.000000000
611,1.000000000
612,1.000000000
613,1.000000000
614,1.000000000
615,1.000000000
616,1.000000000
617,1.000000000
618,1.000000000
619,1.000000000
620,1.000000000
621,0.000000000
622,1.000000000
623,0.000000000
624,0.000000000
625,1.000000000
626,1.000000000
627,1.000000000
628,1.000000000
629,1.000000000
630,1.000000000
631,1.000000000
632,1.000000000
633,1.000000000
634,1.000000000
635,1.000000000
636,1.000000000
637,1.000000000
638,1.000000000
639,0.000000000
640,1.000000000
641,1.000000000
642,1.000000000
643,1.000000000
644,1.000000000
645,0.000000000
646,0.000000000
647,1.000000000
648,0.000000000
649,1.000000000
650,1.000000000
651,1.000000000
652,1.000000000
653,0.000000000
654,1.000000000
655,1.000000000
656,1.000000000
657,1.000000000
658,0.000000000
659,1.000000000
660,1.000000000
661,0.000000000
662,1.000000000
663,1.000000000
664,1.000000000
665,0.000000000
666,1.000000000
667,1.000000000
668,1.000000000
669,0.000000000
670,1.000000000
671,1.000000000
672,1.000000000
673,1.000000000
674,1.000000000
675,1.000000000
676,1.000000000
677,1.000000000
678,1.000000000
679,1.000000000
680,1.000000000
681,1.000000000
682,1.000000000
683,1.000000000
684,1.000000000
685,1.000000000
686,1.000000000
687,1.000000000
688,1.000000000
689,1.000000000
690,1.000000000
691,0.000000000
692,1.000000000
693,1.000000000
694,1.000000000
695,1.000000000
696,1.000000000
697,1.000000000
698,1.000000000
699,1.000000000
700,1.000000000
701,0.000000000
